date,horse_no,plc,horse,jockey,trainer,actual_wt,declar_horse_wt,draw,lbw,running_position,finish_time,win_odds
2017/01/30,6,6,永勝神駒(V199),史卓豐,高伯新,125,1129,2,4-1/2,11 9 9 6,1.22.99,12
2017/01/30,5,7,閃耀鑽皇(S347),巫斯義,容天鵬,125,1137,13,4-3/4,4 2 2 7,1.23.04,21
2017/02/05,8,2,大籐王(A061),史卓豐,高伯新,125,1105,4,3/4,12 8 7 2,1.22.41,5.4
2017/02/05,12,3,魅力知寶(V324),田泰安,文家良,119,1184,2,1,5 6 4 3,1.22.44,10
2017/01/30,6,10,雷超(V414),巴度,霍利時,131,993,11,10-3/4,8 9 10,1.11.51,99
2017/01/30,14,11,當旺財(V259),李寶利,徐雨石,119,1048,14,11,14 13 11,1.11.52,99
2017/01/30,8,10,力王(A065),巫顯東,霍利時,111,1041,1,7-3/4,14 14 10,0.57.62,99
2017/01/30,13,11,花月流星(T171),蔣嘉琦,約翰摩亞,111,1170,10,8-3/4,2 3 11,0.57.79,21
2017/01/25,6,6,幸運七星(V263),李寶利,姚本輝,128,1050,11,5-1/2,12 11 11 6,1.41.61,33
2017/01/25,1,7,騂龍(V212),柏寶,蔡約翰,133,1106,7,5-1/2,4 3 3 7,1.41.63,4.7
2017/02/05,6,2,豐彩皇(V118),蘇兆輝,苗禮德,128,1137,13,短馬頭位,6 2 2 2 2,1.47.76,10
2017/02/05,5,3,經典帝國(T193),史卓豐,蘇偉賢,130,1127,9,1-1/2,1 1 1 1 3,1.48.00,12
2017/01/30,2,1,情趣(V114),蘇兆輝,霍利時,133,1123,5,-,6 5 3 1,1.35.94,4
2017/01/30,4,8,原居盟友(A133),潘頓,葉楚航,126,1109,14,4-3/4,12 14 12 8,1.23.05,34
2017/01/30,14,9,運財童子(A008),莫雷拉,蔡約翰,118,1090,6,5,6 3 4 9,1.23.10,3.4
2017/02/05,5,4,再石磨藍(S323),蔣嘉琦,苗禮德,124,1119,12,1-3/4,4 2 2 4,1.22.54,22
2017/02/05,1,5,潮州小子(T412),杜利萊,容天鵬,133,1150,8,2-3/4,14 12 9 5,1.22.72,41
2017/01/30,10,12,做得好(A082),吳嘉晉,何良,120,1148,2,13-3/4,13 14 12,1.11.95,99
2017/01/30,11,13,贏馬神器(A075),蘇狄雄,葉楚航,123,1080,6,13-3/4,11 12 13,1.11.99,99
2017/01/30,1,12,鄉村輝煌(T011),田泰安,吳定強,133,1074,4,9,7 10 12,0.57.81,44
2017/01/30,11,13,心花怒放(P214),吳嘉晉,苗禮德,112,1187,8,9-1/4,4 6 13,0.57.85,99
2017/01/25,3,8,領航大師(T160),潘頓,沈集成,130,1190,5,6-1/4,11 12 12 8,1.41.76,6.7
2017/01/25,11,9,路路發(N186),巴度,高伯新,119,995,4,6-3/4,3 5 6 9,1.41.82,26
2017/02/05,7,1,勇冠多(V376),蔣嘉琦,徐雨石,122,1074,8,-,1 1 1,1.09.70,4.7
2017/02/05,2,4,觀自在(S015),巫顯東,容天鵬,123,1088,8,2,3 4 4 3 4,1.48.07,23
2017/02/05,9,5,可愛寶(T029),潘頓,葉楚航,123,1181,6,3,12 13 13 11 5,1.48.22,11
2017/01/30,5,2,愛美麗(V025),潘頓,告東尼,132,1064,13,一頭位,1 1 1 2,1.35.98,6
2017/01/30,1,3,安友(V291),郭能,蔡約翰,133,1047,1,3/4,5 6 5 3,1.36.07,5.6
2017/01/30,1,10,金剛之星(A067),羅理雅,沈集成,132,1156,4,8-1/2,7 7 7 10,1.23.65,8.6
2017/01/30,3,11,歡欣拍檔(A089),蘇狄雄,賀賢,125,1112,9,9-1/4,10 11 14 11,1.23.78,99
2017/02/05,14,6,五星特工(V001),莫雷拉,蔡約翰,116,1087,13,3-1/2,1 1 1 6,1.22.82,8.1
2017/02/05,6,7,連利進寶(T181),柏寶,蘇保羅,129,1276,3,4,11 10 8 7,1.22.93,10
2017/01/30,3,14,團圓豐收(V409),莫艾誠,賀賢,132,1058,4,44-1/4,10 11 14,1.16.84,99
2017/01/30,14,14,勝利寶石(P310),蔡明紹,告達理,116,1118,9,9-1/4,9 9 14,0.57.85,99
2017/01/30,8,1,尊兄(P436),郭能,鄭俊偉,126,1159,5,-,5 6 6 5 1,2.04.50,24
2017/01/25,2,10,一支梅(V171),吳嘉晉,呂健威,127,951,3,7-1/4,1 1 1 10,1.41.92,73
2017/01/25,4,11,和諧氣氛(S326),祈普敦,約翰摩亞,130,1168,12,8,10 10 5 11,1.42.02,44
2017/02/05,2,2 平頭馬,開心旅程(S299),蘇狄雄,何良,131,1067,3,1,12 11 2,1.09.86,12
2017/02/05,8,2 平頭馬,有禮(T359),莫雷拉,約翰摩亞,126,1151,2,1,3 5 2,1.09.86,4
2017/02/05,1,6,將才(V125),郭能,告東尼,133,1052,10,3-1/4,7 7 7 7 6,1.48.26,9.6
2017/02/05,11,7,威利熱流(T281),蘇狄雄,蘇保羅,117,1126,12,4-1/2,13 11 12 12 7,1.48.48,19
2017/01/30,6,4,靚加加(V323),莫雷拉,約翰摩亞,126,1152,12,1,14 13 9 4,1.36.12,3.7
2017/01/30,14,5,自由飛翔(T292),吳嘉晉,呂健威,111,981,8,1-3/4,2 2 2 5,1.36.24,99
2017/01/30,7,12,喝采(A023),杜利萊,文家良,124,1067,7,10-1/2,9 10 13 12,1.23.95,99
2017/01/30,2,13,小魔怪(V339),蔡明紹,呂健威,128,1136,8,12-1/4,2 4 5 13,1.24.23,35
2017/02/05,7,8,馬化龍(A034),何澤堯,徐雨石,123,1052,9,6,13 14 14 8,1.23.24,99
2017/02/05,13,9,永高(T202),楊明綸,李易達,116,1194,11,6-1/4,10 13 13 9,1.23.26,14
2017/01/04,5,1,活力歡騰(S145),潘頓,約翰摩亞,123,1168,11,-,11 9 9 9 1,1.49.83,11
2017/01/30,4,2,新疆紡(V035),巫斯義,姚本輝,132,1205,13,頸位,4 4 4 4 2,2.04.55,6.9
2017/01/30,9,3,勁豐裕(T105),田泰安,蔡約翰,124,1129,1,1/2,6 5 5 6 3,2.04.58,33
2017/01/25,7,12,馬飛龍(S121),莫艾誠,蘇偉賢,125,1060,10,11-1/2,2 2 2 12,1.42.58,20
2017/02/05,9,4,瀟洒兄弟(V022),巫顯東,沈集成,113,1110,1,1-3/4,2 3 4,1.09.97,9.4
2017/02/05,6,5,必搏(V226),潘頓,賀賢,128,1065,10,2,5 6 5,1.10.02,6.3
2017/02/05,7,8,魅力知友(A136),田泰安,蔡約翰,126,1134,5,4-1/2,5 5 5 5 8,1.48.49,4
2017/02/05,4,9,英明神勇(S266),羅理雅,呂健威,132,1124,1,4-3/4,4 6 6 6 9,1.48.52,7.9
2017/01/30,7,6,家多福(V185),羅理雅,苗禮德,125,1064,14,2-1/4,12 12 11 6,1.36.29,17
2017/01/30,10,7,阿姆利則(V122),巴度,姚本輝,121,1087,9,3,11 11 10 7,1.36.44,62
2017/01/30,10,14,魅力之子(T373),黎海榮,徐雨石,122,1031,12,12-1/4,8 8 11 14,1.24.25,99
2017/02/05,4,10,八心之煌(S098),韋達,蘇偉賢,131,1082,7,6-1/2,9 11 12 10,1.23.30,11
2017/02/05,11,11,獻惑(A146),郭能,告東尼,121,1168,10,6-1/2,3 4 6 11,1.23.31,12
2017/01/30,4,1,幸福指數(S143),郭能,告東尼,121,1130,8,-,1 1 1,1.09.15,9
2017/01/04,4,2,縱橫大地(T219),巴度,沈集成,126,1047,6,短馬頭位,6 6 6 6 2,1.49.85,11
2017/01/04,11,3,包裝騎士(T230),楊明綸,姚本輝,113,1201,10,1/2,1 1 1 1 3,1.49.90,4.4
2016/12/27,8,1,劍斷浪(V142),莫雷拉,蔡約翰,122,1144,10,-,6 6 4 1,1.21.67,2.8
2017/01/30,5,4,醉必勝(P151),貝湯美,約翰摩亞,131,1075,4,1-1/4,7 8 8 7 4,2.04.69,14
2017/01/30,10,5,駟寶(T108),莫雷拉,告東尼,119,1058,6,1-1/2,9 7 7 8 5,2.04.74,4.5
2017/02/05,3,6,頌友(N360),祈普敦,霍利時,132,1270,11,2-3/4,4 2 6,1.10.15,20
2017/02/05,5,7,鑽飾傳奇(S426),羅理雅,呂健威,129,1100,4,3-3/4,7 4 7,1.10.30,5.2
2017/02/05,12,10,雄心速龍(V265),李寶利,高伯新,118,1104,11,5,10 10 10 10 10,1.48.56,18
2017/02/05,10,11,精壯神駿(S414),梁家俊,沈集成,120,1158,2,6-1/4,2 3 3 4 11,1.48.76,99
2017/01/30,3,8,英才(S344),巫斯義,容天鵬,133,1190,7,4-1/4,7 7 7 8,1.36.61,12
2017/01/30,4,9,駕喜(S244),祈普敦,文家良,133,1164,3,4-1/4,8 10 8 9,1.36.63,31
2017/02/05,9,12,盛勢(V243),蘇狄雄,葉楚航,123,1065,1,7-1/4,7 5 5 12,1.23.45,12
2017/02/05,3,13,百威特務(T423),羅理雅,沈集成,132,1067,14,9-3/4,8 9 11 13,1.23.85,30
2017/01/30,3,2,幸運如意(T211),柏寶,呂健威,121,1077,6,3/4,4 4 2,1.09.28,1.6
2017/01/30,5,3,新力風(T235),貝湯美,約翰摩亞,121,1155,1,2,3 3 3,1.09.46,10
2017/01/04,8,4,精氣神(V133),莫雷拉,約翰摩亞,116,1204,1,3/4,5 5 5 7 4,1.49.95,4.4
2017/01/04,3,5 平頭馬,醒目名駒(S393),蔡明紹,告東尼,129,1141,3,1-1/4,7 8 8 4 5,1.50.03,11
2016/12/27,1,2,美麗傳承(V380),潘頓,約翰摩亞,130,1146,8,3/4,8 10 7 2,1.21.80,5.3
2016/12/27,13,3,加州議長(A114),蔡明紹,告東尼,118,1112,14,3/4,4 3 3 3,1.21.80,4.7
2017/01/04,4,1,金獅叻將(T151),郭能,霍利時,125,1045,1,-,7 8 5 1,1.40.09,5.2
2017/01/30,6,6,開心健康(T056),莫艾誠,賀賢,126,1085,3,1-1/2,3 3 3 3 6,2.04.75,21
2017/01/30,3,7,招多福(T232),羅理雅,苗禮德,132,1108,9,1-3/4,2 2 2 2 7,2.04.79,18
2017/02/05,1,8,金筷子(P120),黎海榮,李易達,133,1180,12,4-1/4,10 9 8,1.10.37,28
2017/02/05,4,9,君子精神(V274),郭能,蘇偉賢,132,975,6,4-1/4,8 7 9,1.10.38,13
2017/02/05,3,12,新力威(V176),祈普敦,約翰摩亞,132,1045,4,9,9 9 9 9 12,1.49.20,24
2017/02/05,8,13,其樂無窮(S147),柏寶,李易達,124,1098,3,9-1/2,11 12 11 13 13,1.49.27,91
2017/01/30,8,10,勝利之星(M148),巫顯東,李易達,115,1161,2,4-3/4,3 4 4 10,1.36.71,14
2017/01/30,11,11,津津樂道(N248),韋達,賀賢,120,1107,11,5,13 14 14 11,1.36.74,22
2017/02/05,10,14,大龍騰(T381),蘇兆輝,霍利時,123,1187,5,10,6 7 10 14,1.23.89,53
2017/01/30,2,4,華恩庭(T179),莫雷拉,蔡約翰,121,1161,4,2-1/4,6 5 4,1.09.49,6.8
2017/01/30,6,5,有得威(S398),李寶利,姚本輝,121,1138,2,2-1/2,8 8 5,1.09.55,11
2017/01/04,10,5 平頭馬,文藝復興(T197),蘇狄雄,方嘉柏,113,1088,4,1-1/4,8 7 7 10 5,1.50.03,37
2017/01/04,9,7,勢必跑(T094),何澤堯,方嘉柏,113,1050,8,1-3/4,10 11 11 8 7,1.50.09,10
2016/12/22,2,1,鄉村輝煌(T011),柏寶,蔡約翰,126,1095,1,-,7 4 1,1.09.51,5.2
2016/12/27,9,4,健康歡笑(S358),何澤堯,沈集成,119,1023,11,1-1/4,7 8 9 4,1.21.86,26
2016/12/27,11,5,歌神(A003),蘇兆輝,高伯新,120,1173,3,1-1/2,3 5 5 5,1.21.92,13
2017/01/04,9,2,金碧旺旺(T183),祈普敦,蘇保羅,118,1113,6,1-3/4,9 10 8 2,1.40.37,12
2017/01/04,7,3,珍珠旺(S138),莫雷拉,苗禮德,121,1053,9,1-3/4,12 12 10 3,1.40.38,3.3
2017/01/30,12,8,強中堅(N177),楊明綸,李易達,115,1092,14,2,14 13 13 12 8,2.04.83,65
2017/01/30,13,9,特獎(V189),梁家俊,蘇偉賢,117,1094,8,2-1/2,10 11 10 11 9,2.04.91,25
2017/02/05,10,10,戈寶(A101),韋達,告東尼,121,1088,7,9-3/4,11 12 10,1.11.27,89
2017/02/05,11,11,金巴裡好(P205),吳嘉晉,吳定強,116,1011,5,11-1/2,9 8 11,1.11.55,99
2017/01/30,12,12,七彩(V044),莫艾誠,葉楚航,120,1053,4,7-1/4,9 8 13 12,1.37.12,35
2017/01/30,13,13,財歡笑(S346),何澤堯,徐雨石,114,1240,10,8,10 9 12 13,1.37.22,95
2017/01/30,7,6,龍城勇將(S206),史卓豐,苗禮德,121,1210,3,4,5 6 6,1.09.80,48
2017/01/30,8,7,馬跑得(V080),梁家俊,告達理,121,1211,7,4-1/2,7 7 7,1.09.89,46
2017/01/04,6,8,喜蓮巨星(S152),郭能,告東尼,120,1217,7,2-1/4,3 4 4 2 8,1.50.17,28
2017/01/04,1,9 平頭馬,馬上發財(T118),蘇兆輝,苗禮德,133,1067,2,2-3/4,4 3 3 5 9,1.50.29,4.4
2016/12/22,12,2,順勢寶(V310),莫雷拉,賀賢,116,1025,11,頸位,10 8 2,1.09.55,3.5
2016/12/22,8,3,鴻圖飛星(V052),郭能,告東尼,121,1064,5,1/2,8 7 3,1.09.61,4.8
2016/12/22,5,1,開心有你(T402),蔣嘉琦,姚本輝,124,1132,10,-,2 2 1,1.09.81,5.7
2016/12/27,2,6,嘉應之友(T370),梁家俊,蘇保羅,123,1093,4,2-1/2,2 2 2 6,1.22.07,26
2016/12/27,3,7,真先生(S253),郭能,賀賢,125,1067,12,3-1/2,13 9 10 7,1.22.25,66
2017/01/04,8,4,麯院風荷(T112),莫艾誠,蘇偉賢,119,1096,3,3,3 3 3 4,1.40.55,6
2017/01/04,3,5,牛精叻仔(S221),吳嘉晉,告東尼,124,1113,11,3-1/4,2 2 1 5,1.40.62,18
2017/01/30,1,10,智有心得(V354),杜利萊,鄭俊偉,133,1127,7,3-1/4,12 10 9 10 10,2.05.03,99
2017/01/30,11,11,搖錢樹(P272),柏寶,霍利時,120,1031,10,5,11 12 12 14 11,2.05.31,21
2017/02/05,12,12,彩球(N405),田泰安,告達理,117,1230,9,15-1/4,6 10 12,1.12.14,30
2017/01/30,9,14,豐盛人生(V346),田泰安,蘇保羅,124,1207,6,10-1/2,4 3 6 14,1.37.60,99
2017/01/30,1,8,友瑩格(P069),潘頓,蘇保羅,126,1199,5,6-1/2,2 2 8,1.10.20,8.9
2017/01/04,2,9 平頭馬,火紅人(P294),梁家俊,何良,129,1163,5,2-3/4,9 10 10 11 9,1.50.29,17
2017/01/04,7,11,喜喜寶(S125),祈普敦,方嘉柏,119,1066,9,5,2 2 2 3 11,1.50.61,17
2016/12/22,9,4,光芒再現(T358),韋紀力,蘇保羅,119,1076,8,1,11 10 4,1.09.67,16
2016/12/22,3,5,金滿載(N236),莫艾誠,苗禮德,125,1201,10,1-3/4,12 12 5,1.09.78,39
2016/12/22,7,2,提款機(V093),韋紀力,蘇保羅,127,1206,11,短馬頭位,10 10 2,1.09.82,17
2016/12/22,9,3,海都巨星(T218),巴度,呂健威,118,985,4,短馬頭位,11 11 3,1.09.84,39
2016/12/27,7,8,人強馬勁(P435),莫艾誠,苗禮德,123,1124,2,6,5 4 6 8,1.22.62,70
2016/12/27,12,9,神威敖翔(V150),韋紀力,告達理,119,1141,9,6,10 12 11 9,1.22.64,9.8
2017/01/04,2,6,騰煌(S447),杜利萊,何良,132,1129,2,5,5 4 4 6,1.40.91,13
2017/01/04,12,7,銀豐神駒(S106),蘇兆輝,吳定強,115,1062,4,7,6 6 7 7,1.41.19,15
2017/01/30,7,12,海嵐一號(N309),李寶利,葉楚航,126,1002,2,6-1/2,1 1 1 1 12,2.05.54,44
2017/01/30,14,13,友瑩采(V213),祈普敦,蘇保羅,118,1206,12,8-3/4,13 14 14 13 13,2.05.89,20
2016/12/22,4,6,喜益善(P278),梁家俊,沈集成,120,1134,4,2,1 2 6,1.09.85,16
2016/12/22,1,7,翡翠紅星(T216),何澤堯,姚本輝,118,1202,12,3-1/4,9 11 7,1.10.02,6.9
2016/12/17,8,1,叫關健康(A064),韋達,文家良,125,1033,14,-,2 2 1,0.57.10,6.2
2016/12/07,7,1,龍船(V186),戶崎圭太,蔡約翰,120,1062,1,-,3 2 2 1,1.40.87,29
2016/12/04,7,1,一哥(P361),潘頓,蘇保羅,123,1210,11,-,12 10 1,1.08.44,21
2016/12/22,10,4,驍武(P097),蘇兆輝,霍利時,117,1124,3,1/2,8 7 4,1.09.89,8.7
2016/12/22,4,5,超好玩(T024),黎海榮,何良,129,1202,9,1,4 4 5,1.09.96,27
2016/12/27,14,10,日威夜威(S362),祈普敦,蘇偉賢,120,1136,5,6-3/4,11 11 13 10,1.22.74,71
2016/12/27,10,11,比卡超(S298),祖格拉,霍利時,120,1154,6,6-3/4,12 13 12 11,1.22.77,15
2017/01/04,5,8,快樂寶貝(V019),蔣嘉琦,沈集成,117,1090,8,12,10 5 6 8,1.42.00,7.6
2017/01/04,10,9,君悅灣(P421),巴度,鄭俊偉,115,1190,12,12-1/4,1 1 2 9,1.42.04,30
2017/01/30,2,14,精彩樂韻(V048),潘頓,蘇保羅,132,1069,11,19,8 9 11 9 14,2.07.55,2.3
2016/12/22,10,8,陀飛輪(T051),楊明綸,姚本輝,117,1115,6,3-1/2,5 9 8,1.10.09,12
2016/12/22,6,9,盈利駿馬(S191),祖格拉,容天鵬,121,1146,3,3-3/4,6 5 9,1.10.11,87
2016/12/17,11,2,和平開心(T091),蔡明紹,方嘉柏,117,1075,2,3/4,1 1 2,0.57.22,24
2016/12/17,9,3,新界之星(A081),何澤堯,姚本輝,123,1029,13,3-1/4,13 12 3,0.57.63,27
2016/12/07,8,2,珍珠旺(S138),潘頓,苗禮德,120,1047,8,3/4,9 10 9 2,1.41.00,5.4
2016/12/07,5,3,快樂寶貝(V019),韋達,沈集成,122,1092,7,1-1/2,1 1 1 3,1.41.11,13
2016/12/04,11,2,添好運(T306),韋達,蘇偉賢,121,1160,4,頸位,1 1 2,1.08.48,2.9
2016/12/04,5,3,皇龍大將(T400),史卓豐,徐雨石,124,1102,10,1-3/4,4 3 3,1.08.71,21
2016/12/22,11,6,手到拿來(P396),祖格拉,容天鵬,116,1187,5,1,1 1 6,1.09.99,22
2016/12/22,12,7,星光大師(T405),吳嘉晉,告東尼,110,1101,12,1-1/2,3 3 7,1.10.06,17
2016/12/07,12,1,超有利(P230),蘇兆輝,沈集成,116,1275,6,-,9 10 11 11 1,1.48.96,33
2016/12/27,6,12,幸運歡笑(S101),楊明綸,容天鵬,122,1192,7,7-1/2,9 7 8 12,1.22.86,40
2016/12/27,4,13,辣得很(T234),蔣嘉琦,文家良,120,1140,1,7-3/4,1 1 1 13,1.22.91,16
2017/01/01,2,1,炸魚薯條(T099),巫顯東,李易達,123,1110,11,-,2 1 1,0.57.53,6.6
2017/01/04,11,10,英才(S344),楊明綸,容天鵬,112,1182,7,13-1/4,4 7 9 10,1.42.19,16
2017/01/04,6,11,僥倖(T382),梁家俊,告達理,120,1158,10,18-3/4,8 9 11 11,1.43.07,23
2016/12/22,7,10,添好運(T306),蘇兆輝,蘇偉賢,121,1154,9,4-1/2,4 3 10,1.10.21,17
2016/12/22,5,11,皇龍大將(T400),蔣嘉琦,徐雨石,116,1107,7,5-1/4,3 6 11,1.10.36,16
2016/12/17,2,4,勁有波幅(V081),柏寶,呂健威,133,1160,10,3-1/2,8 5 4,0.57.64,3.8
2016/12/17,3,5,安友(V291),莫雷拉,蔡約翰,132,1058,9,4-1/4,12 7 5,0.57.77,8
2016/12/07,3,4,美麗鉅星(T411),莫雅,約翰摩亞,130,1289,6,1-1/2,10 9 8 4,1.41.11,2.9
2016/12/07,9,5,大寶藏(N436),莫雷拉,葉楚航,119,1131,5,2,4 5 5 5,1.41.17,22
2016/12/04,2,4,越影(T374),田泰安,方嘉柏,130,1234,1,2-1/4,6 4 4,1.08.78,7
2016/12/04,6,5,盈利駿馬(S191),蘇兆輝,容天鵬,124,1137,9,3,8 7 5,1.08.93,13
2016/12/22,2,8,綠勇士(V126),莫雷拉,約翰摩亞,131,1163,1,2-1/4,7 8 8,1.10.16,2.2
2016/12/22,6,9,好益善(T302),梁家俊,沈集成,126,1175,6,2-3/4,6 5 9,1.10.24,9.3
2016/12/07,8,2,連利之星(S093),郭能,蘇保羅,122,1115,8,一頭位,6 5 4 3 2,1.48.99,9.5
2016/12/07,10,3,包裝騎士(T230),巴米高,姚本輝,117,1202,12,一頭位,2 1 2 1 3,1.48.99,6.2
2016/12/27,5,14,慈羽(V395),杜利萊,方嘉柏,124,1174,13,19-1/4,14 14 14 14,1.24.77,99
2017/01/01,11,2,旅英公爵(T345),莫艾誠,文家良,119,1071,14,3/4,5 2 2,0.57.64,20
2017/01/01,13,3,大收成(T073),蔣嘉琦,何良,113,1105,9,1-3/4,3 4 3,0.57.80,10
2017/01/04,1,12,神馬飛揚(V368),蘇狄雄,呂健威,131,1132,5,28,11 11 12 12,1.44.57,61
2016/12/22,11,12,花月流星(T171),祈普敦,約翰摩亞,119,1180,2,15,2 1 12,1.11.90,32
2016/12/22,(T374),WV,越影127,潘頓,方嘉柏,-,---,---,-,,---,---
2016/12/17,1,6,祥勝駿駒(T331),蔣嘉琦,何良,128,1144,4,5,11 6 6,0.57.88,2.5
2016/12/17,4,7,競駿千里(T378),田泰安,苗禮德,132,1157,11,6-3/4,3 4 7,0.58.17,69
2016/12/07,10,6,金碧旺旺(T183),巴米高,蘇保羅,119,1109,2,2-1/4,5 4 4 6,1.41.22,7.8
2016/12/07,2,7,牛精叻仔(S221),杜滿萊,告東尼,131,1108,12,2-1/2,2 3 3 7,1.41.26,9.1
2016/12/04,1,6,華美之友(T309),郭能,告東尼,132,1052,7,3-1/4,2 2 6,1.08.95,9.8
2016/12/04,12,7,花月流星(T171),莫雷拉,約翰摩亞,120,1173,6,4,7 8 7,1.09.07,5.7
2016/12/22,3,10,享耆成(M085),楊明綸,李易達,129,1182,2,3-1/2,5 6 10,1.10.37,21
2016/12/22,8,11,罕曾見(T095),郭能,方嘉柏,122,1076,7,6,9 9 11,1.10.77,11
2016/12/07,7,4,勁趣(T188),田泰安,霍利時,122,1161,11,頸位,10 8 9 9 4,1.49.02,19
2016/12/07,11,5,閃電王(V013),祈普敦,告達理,118,1067,4,1-1/2,11 11 10 10 5,1.49.20,70
2017/01/01,4,4,蓋世之寶(V306),祈普敦,約翰摩亞,128,1149,5,1-3/4,7 8 4,0.57.82,5.5
2017/01/01,1,5,一帆風順(T422),潘頓,蘇保羅,133,1086,8,2-1/2,8 9 5,0.57.92,17
2016/12/17,10,8,勁風(T285),莫艾誠,蘇保羅,119,1162,8,7-3/4,10 10 8,0.58.35,26
2016/12/17,6,9,陽明囍囍(S022),祖格拉,告達理,126,1045,1,9-3/4,7 3 9,0.58.66,57
2016/12/07,6,8,僥倖(T382),布文,告達理,122,1136,4,2-3/4,7 8 7 8,1.41.29,9.4
2016/12/07,1,9,騰煌(S447),施慕齡,何良,132,1119,10,3,11 11 11 9,1.41.36,24
2016/12/04,3,8,真先生(S253),羅理雅,賀賢,126,1076,2,4-1/4,11 9 8,1.09.10,24
2016/12/04,4,9,喜益善(P278),梁家俊,沈集成,123,1146,12,6-1/4,9 11 9,1.09.45,83
2016/12/22,1,12,軒轅齊飛(V250),莫艾誠,葉楚航,133,1154,8,7-1/2,12 12 12,1.11.01,85
2016/12/07,3,6,鈦金剛(S332),杜利萊,蔡約翰,126,1137,5,2,7 7 7 7 6,1.49.28,18
2016/12/07,2,7,瑰麗傳奇(V132),莫雷拉,方嘉柏,127,1007,3,2-1/4,8 9 8 8 7,1.49.30,2
2017/01/01,12,6,和平開心(T091),蔡明紹,方嘉柏,119,1071,1,2-1/2,1 3 6,0.57.92,17
2017/01/01,6,7,洪荒駿駒(A031),巴度,徐雨石,125,1112,13,2-3/4,6 5 7,0.57.98,40
2016/12/17,12,10,飛躍成功(P231),楊明綸,鄭俊偉,114,1151,3,10-3/4,5 8 10,0.58.83,13
2016/12/17,5,11,勁利高(V318),郭能,霍利時,130,1173,6,14-3/4,4 9 11,0.59.44,25
2016/12/07,12,10,皇者拍檔(N394),鄭朗升,方嘉柏,116,1069,3,3-1/4,8 6 6 10,1.41.38,7.1
2016/12/07,11,11,智有心得(V354),梁家俊,鄭俊偉,118,1134,11,19,6 7 10 11,1.43.89,99
2016/12/04,8,10,嘉福(V059),祈普敦,文家良,123,1157,3,8-1/4,3 5 10,1.09.77,5
2016/12/04,10,11,勝利寶石(P310),連達文,告達理,122,1135,8,10-3/4,5 6 11,1.10.14,99
2016/12/07,5,8,神舟小子(T163),蘇狄雄,徐雨石,122,1067,9,2-3/4,12 12 12 12 8,1.49.38,33
2016/12/07,6,9,人強馬勁(P435),雷景勳,苗禮德,123,1131,1,3-1/2,5 6 6 6 9,1.49.50,30
2016/11/20,6,1,新力風(T235),布文,約翰摩亞,123,1154,8,-,3 3 1,1.08.26,43
2016/11/20,5,1,天才(S217),羅理雅,葉楚航,123,1161,4,-,7 7 7 9 1,2.00.92,7
2017/01/01,5,8,八心之友(A007),莫雷拉,蔡約翰,125,1045,10,3,4 6 8,0.58.01,2.2
2017/01/01,8,9,贏馬神器(A075),蘇狄雄,葉楚航,123,1089,12,3-1/2,9 11 9,0.58.07,48
2016/12/17,14,12,哈哈其妙(S440),吳嘉晉,吳定強,108,1109,7,16,9 13 12,0.59.66,99
2016/12/17,7,13,馬化龍(A034),梁家俊,徐雨石,123,1065,5,23,6 11 13,1.00.77,99
2016/12/07,4,WV-A,爪皇烈焰(T353),雷景勳,霍利時,123,1159,---,---,,-,---
2016/12/04,9,12,陀飛輪(T051),蘇狄雄,姚本輝,120,1118,5,13,10 12 12,1.10.50,31
2016/12/07,1,10,精氣神(V133),布文,約翰摩亞,133,1201,2,4-1/2,4 4 5 5 10,1.49.66,15
2016/12/07,4,11,太陽喜喜(T242),柏寶,賀賢,125,1101,10,6-3/4,1 3 3 4 11,1.50.02,6.2
2016/11/20,3,2,幸運如意(T211),柏寶,呂健威,123,1086,6,1/2,8 8 2,1.08.36,2.4
2016/11/20,4,3,友瑩格(P069),潘頓,蘇保羅,123,1200,1,1-3/4,4 4 3,1.08.53,5.1
2016/11/20,6,2,火紅人(P294),史卓豐,何良,123,1153,6,1-1/2,8 8 8 8 2,2.01.17,80
2016/11/20,3,3,軍事出擊(N175),莫雷拉,方嘉柏,123,1021,2,1-3/4,4 5 5 6 3,2.01.19,3.8
2017/01/01,14,10,魔幻神駿(V317),何澤堯,沈集成,114,1057,3,7-1/2,13 14 10,0.58.73,99
2017/01/01,3,11,同明相照(V312),梁家俊,姚本輝,128,1098,4,7-1/2,14 10 11,0.58.73,62
2016/12/17,13,WV-A,魔幻神駿(V317),巴度,沈集成,115,1046,---,---,,-,---
2016/12/07,9,12,勁精神(V181),蔡明紹,告東尼,120,1230,7,13,3 2 1 2 12,1.51.02,44
2016/11/20,2,4,步步友(P303),貝湯美,約翰摩亞,123,1261,2,2-1/4,7 6 4,1.08.61,6.6
2016/11/20,5,5,華恩庭(T179),莫雷拉,蔡約翰,123,1163,5,2-1/2,6 7 5,1.08.65,3.9
2016/11/20,9,1,宅大大(V094),潘頓,賀賢,125,1062,8,-,5 5 4 1,1.34.02,6
2016/11/20,4,4,喜蓮歡星(T104),布文,約翰摩亞,123,1137,3,2-1/4,1 1 1 1 4,2.01.28,17
2016/11/20,2,5,將男(P192),郭能,告東尼,128,1180,5,2-3/4,5 4 4 2 5,2.01.34,4.8
